 v-sweep         v(d)            i(VDS)         
 3.60000000e-01  3.60000000e-01 -4.30216836e-05 
 3.70000000e-01  3.70000000e-01 -4.38336717e-05 
 3.80000000e-01  3.80000000e-01 -4.46555379e-05 
 3.90000000e-01  3.90000000e-01 -4.54873615e-05 
 4.00000000e-01  4.00000000e-01 -4.63292143e-05 
 4.10000000e-01  4.10000000e-01 -4.71811618e-05 
 4.20000000e-01  4.20000000e-01 -4.80432634e-05 
 4.30000000e-01  4.30000000e-01 -4.89155733e-05 
 4.40000000e-01  4.40000000e-01 -4.97981405e-05 
 4.50000000e-01  4.50000000e-01 -5.06910093e-05 
 4.60000000e-01  4.60000000e-01 -5.15942196e-05 
 4.70000000e-01  4.70000000e-01 -5.25078075e-05 
 4.80000000e-01  4.80000000e-01 -5.34318049e-05 
 4.90000000e-01  4.90000000e-01 -5.43662401e-05 
 5.00000000e-01  5.00000000e-01 -5.53111380e-05 
 5.10000000e-01  5.10000000e-01 -5.62665200e-05 
 5.20000000e-01  5.20000000e-01 -5.72324045e-05 
 5.30000000e-01  5.30000000e-01 -5.82088067e-05 
 5.40000000e-01  5.40000000e-01 -5.91957388e-05 
 5.50000000e-01  5.50000000e-01 -6.01932103e-05 
 5.60000000e-01  5.60000000e-01 -6.12012279e-05 
 5.70000000e-01  5.70000000e-01 -6.22197954e-05 
 5.80000000e-01  5.80000000e-01 -6.32489143e-05 
 5.90000000e-01  5.90000000e-01 -6.42885835e-05 
 6.00000000e-01  6.00000000e-01 -6.53387993e-05 
 6.10000000e-01  6.10000000e-01 -6.63995561e-05 
 6.20000000e-01  6.20000000e-01 -6.74708454e-05 
 6.30000000e-01  6.30000000e-01 -6.85526570e-05 
 6.40000000e-01  6.40000000e-01 -6.96449783e-05 
 6.50000000e-01  6.50000000e-01 -7.07477946e-05 
 6.60000000e-01  6.60000000e-01 -7.18610895e-05 
 6.70000000e-01  6.70000000e-01 -7.29848443e-05 
 6.80000000e-01  6.80000000e-01 -7.41190387e-05 
 6.90000000e-01  6.90000000e-01 -7.52636505e-05 
 7.00000000e-01  7.00000000e-01 -7.64186558e-05 
 7.10000000e-01  7.10000000e-01 -7.75840291e-05 
 7.20000000e-01  7.20000000e-01 -7.87597435e-05 
 7.30000000e-01  7.30000000e-01 -7.99457704e-05 
 7.40000000e-01  7.40000000e-01 -8.11420799e-05 
 7.50000000e-01  7.50000000e-01 -8.23486409e-05 
 7.60000000e-01  7.60000000e-01 -8.35654211e-05 
 7.70000000e-01  7.70000000e-01 -8.47923869e-05 
 7.80000000e-01  7.80000000e-01 -8.60295039e-05 
 7.90000000e-01  7.90000000e-01 -8.72767367e-05 
 8.00000000e-01  8.00000000e-01 -8.85340490e-05 
 8.10000000e-01  8.10000000e-01 -8.98014040e-05 
 8.20000000e-01  8.20000000e-01 -9.10787642e-05 
 8.30000000e-01  8.30000000e-01 -9.23660914e-05 
 8.40000000e-01  8.40000000e-01 -9.36633472e-05 
 8.50000000e-01  8.50000000e-01 -9.49704929e-05 
 8.60000000e-01  8.60000000e-01 -9.62874896e-05 
 8.70000000e-01  8.70000000e-01 -9.76142982e-05 
 8.80000000e-01  8.80000000e-01 -9.89508800e-05 
 8.90000000e-01  8.90000000e-01 -1.00297196e-04 
 9.00000000e-01  9.00000000e-01 -1.01653208e-04 
 9.10000000e-01  9.10000000e-01 -1.03018877e-04 
 9.20000000e-01  9.20000000e-01 -1.04394167e-04 
 9.30000000e-01  9.30000000e-01 -1.05779040e-04 
 9.40000000e-01  9.40000000e-01 -1.07173460e-04 
 9.50000000e-01  9.50000000e-01 -1.08577391e-04 
 9.60000000e-01  9.60000000e-01 -1.09990800e-04 
 9.70000000e-01  9.70000000e-01 -1.11413653e-04 
 9.80000000e-01  9.80000000e-01 -1.12845919e-04 
 9.90000000e-01  9.90000000e-01 -1.14287566e-04 
 1.00000000e+00  1.00000000e+00 -1.15738566e-04 
 1.01000000e+00  1.01000000e+00 -1.17198891e-04 
 1.02000000e+00  1.02000000e+00 -1.18668515e-04 
 1.03000000e+00  1.03000000e+00 -1.20147415e-04 
 1.04000000e+00  1.04000000e+00 -1.21635568e-04 
 1.05000000e+00  1.05000000e+00 -1.23132955e-04 
 1.06000000e+00  1.06000000e+00 -1.24639558e-04 
 1.07000000e+00  1.07000000e+00 -1.26155361e-04 
 1.08000000e+00  1.08000000e+00 -1.27680353e-04 
 1.09000000e+00  1.09000000e+00 -1.29214522e-04 
 1.10000000e+00  1.10000000e+00 -1.30757862e-04 
 1.11000000e+00  1.11000000e+00 -1.32310367e-04 
 1.12000000e+00  1.12000000e+00 -1.33872037e-04 
 1.13000000e+00  1.13000000e+00 -1.35442873e-04 
 1.14000000e+00  1.14000000e+00 -1.37022881e-04 
 1.15000000e+00  1.15000000e+00 -1.38612069e-04 
 1.16000000e+00  1.16000000e+00 -1.40210450e-04 
 1.17000000e+00  1.17000000e+00 -1.41818041e-04 
 1.18000000e+00  1.18000000e+00 -1.43434862e-04 
 1.19000000e+00  1.19000000e+00 -1.45060939e-04 
 1.20000000e+00  1.20000000e+00 -1.46696304e-04 
 0.00000000e+00  0.00000000e+00  2.73828040e-10 
 1.00000000e-02  1.00000000e-02 -2.40673384e-05 
 2.00000000e-02  2.00000000e-02 -4.64135155e-05 
 3.00000000e-02  3.00000000e-02 -6.70938352e-05 
 4.00000000e-02  4.00000000e-02 -8.61646556e-05 
 5.00000000e-02  5.00000000e-02 -1.03680109e-04 
 6.00000000e-02  6.00000000e-02 -1.19691286e-04 
 7.00000000e-02  7.00000000e-02 -1.34246796e-04 
 8.00000000e-02  8.00000000e-02 -1.47394647e-04 
 9.00000000e-02  9.00000000e-02 -1.59185655e-04 
 1.00000000e-01  1.00000000e-01 -1.69678371e-04 
 1.10000000e-01  1.10000000e-01 -1.78944873e-04 
 1.20000000e-01  1.20000000e-01 -1.87075614e-04 
 1.30000000e-01  1.30000000e-01 -1.94180802e-04 
 1.40000000e-01  1.40000000e-01 -2.00386483e-04 
 1.50000000e-01  1.50000000e-01 -2.05825903e-04 
 1.60000000e-01  1.60000000e-01 -2.10629180e-04 
 1.70000000e-01  1.70000000e-01 -2.14914757e-04 
 1.80000000e-01  1.80000000e-01 -2.18784543e-04 
 1.90000000e-01  1.90000000e-01 -2.22322670e-04 
 2.00000000e-01  2.00000000e-01 -2.25596691e-04 
 2.10000000e-01  2.10000000e-01 -2.28659948e-04 
 2.20000000e-01  2.20000000e-01 -2.31554217e-04 
 2.30000000e-01  2.30000000e-01 -2.34312138e-04 
 2.40000000e-01  2.40000000e-01 -2.36959262e-04 
 2.50000000e-01  2.50000000e-01 -2.39515680e-04 
 2.60000000e-01  2.60000000e-01 -2.41997291e-04 
 2.70000000e-01  2.70000000e-01 -2.44416761e-04 
 2.80000000e-01  2.80000000e-01 -2.46784263e-04 
 2.90000000e-01  2.90000000e-01 -2.49108030e-04 
 3.00000000e-01  3.00000000e-01 -2.51394774e-04 
 3.10000000e-01  3.10000000e-01 -2.53650012e-04 
 3.20000000e-01  3.20000000e-01 -2.55878307e-04 
 3.30000000e-01  3.30000000e-01 -2.58083462e-04 
 3.40000000e-01  3.40000000e-01 -2.60268668e-04 
 3.50000000e-01  3.50000000e-01 -2.62436616e-04 
 3.60000000e-01  3.60000000e-01 -2.64589591e-04 
 3.70000000e-01  3.70000000e-01 -2.66729541e-04 
 3.80000000e-01  3.80000000e-01 -2.68858140e-04 
 3.90000000e-01  3.90000000e-01 -2.70976829e-04 
 4.00000000e-01  4.00000000e-01 -2.73086856e-04 
 4.10000000e-01  4.10000000e-01 -2.75189304e-04 
 4.20000000e-01  4.20000000e-01 -2.77285122e-04 
 4.30000000e-01  4.30000000e-01 -2.79375138e-04 
 4.40000000e-01  4.40000000e-01 -2.81460082e-04 
 4.50000000e-01  4.50000000e-01 -2.83540595e-04 
 4.60000000e-01  4.60000000e-01 -2.85617248e-04 
 4.70000000e-01  4.70000000e-01 -2.87690544e-04 
 4.80000000e-01  4.80000000e-01 -2.89760931e-04 
 4.90000000e-01  4.90000000e-01 -2.91828809e-04 
 5.00000000e-01  5.00000000e-01 -2.93894535e-04 
 5.10000000e-01  5.10000000e-01 -2.95958430e-04 
 5.20000000e-01  5.20000000e-01 -2.98020779e-04 
 5.30000000e-01  5.30000000e-01 -3.00081840e-04 
 5.40000000e-01  5.40000000e-01 -3.02141845e-04 
 5.50000000e-01  5.50000000e-01 -3.04201003e-04 
 5.60000000e-01  5.60000000e-01 -3.06259503e-04 
 5.70000000e-01  5.70000000e-01 -3.08317515e-04 
 5.80000000e-01  5.80000000e-01 -3.10375194e-04 
 5.90000000e-01  5.90000000e-01 -3.12432678e-04 
 6.00000000e-01  6.00000000e-01 -3.14490095e-04 
 6.10000000e-01  6.10000000e-01 -3.16547560e-04 
 6.20000000e-01  6.20000000e-01 -3.18605177e-04 
 6.30000000e-01  6.30000000e-01 -3.20663040e-04 
 6.40000000e-01  6.40000000e-01 -3.22721237e-04 
 6.50000000e-01  6.50000000e-01 -3.24779845e-04 
 6.60000000e-01  6.60000000e-01 -3.26838936e-04 
 6.70000000e-01  6.70000000e-01 -3.28898575e-04 
 6.80000000e-01  6.80000000e-01 -3.30958822e-04 
 6.90000000e-01  6.90000000e-01 -3.33019731e-04 
 7.00000000e-01  7.00000000e-01 -3.35081351e-04 
 7.10000000e-01  7.10000000e-01 -3.37143729e-04 
 7.20000000e-01  7.20000000e-01 -3.39206906e-04 
 7.30000000e-01  7.30000000e-01 -3.41270920e-04 
 7.40000000e-01  7.40000000e-01 -3.43335808e-04 
 7.50000000e-01  7.50000000e-01 -3.45401603e-04 
 7.60000000e-01  7.60000000e-01 -3.47468335e-04 
 7.70000000e-01  7.70000000e-01 -3.49536034e-04 
 7.80000000e-01  7.80000000e-01 -3.51604727e-04 
 7.90000000e-01  7.90000000e-01 -3.53674441e-04 
 8.00000000e-01  8.00000000e-01 -3.55745201e-04 
 8.10000000e-01  8.10000000e-01 -3.57817031e-04 
 8.20000000e-01  8.20000000e-01 -3.59889956e-04 
 8.30000000e-01  8.30000000e-01 -3.61964000e-04 
 8.40000000e-01  8.40000000e-01 -3.64039187e-04 
 8.50000000e-01  8.50000000e-01 -3.66115541e-04 
 8.60000000e-01  8.60000000e-01 -3.68193088e-04 
 8.70000000e-01  8.70000000e-01 -3.70271854e-04 
 8.80000000e-01  8.80000000e-01 -3.72351865e-04 
 8.90000000e-01  8.90000000e-01 -3.74433151e-04 
 9.00000000e-01  9.00000000e-01 -3.76515740e-04 
 9.10000000e-01  9.10000000e-01 -3.78599665e-04 
 9.20000000e-01  9.20000000e-01 -3.80684958e-04 
 9.30000000e-01  9.30000000e-01 -3.82771657e-04 
 9.40000000e-01  9.40000000e-01 -3.84859799e-04 
 9.50000000e-01  9.50000000e-01 -3.86949425e-04 
 9.60000000e-01  9.60000000e-01 -3.89040578e-04 
 9.70000000e-01  9.70000000e-01 -3.91133306e-04 
 9.80000000e-01  9.80000000e-01 -3.93227657e-04 
 9.90000000e-01  9.90000000e-01 -3.95323687e-04 
 1.00000000e+00  1.00000000e+00 -3.97421450e-04 
 1.01000000e+00  1.01000000e+00 -3.99521008e-04 
 1.02000000e+00  1.02000000e+00 -4.01622426e-04 
 1.03000000e+00  1.03000000e+00 -4.03725772e-04 
 1.04000000e+00  1.04000000e+00 -4.05831119e-04 
 1.05000000e+00  1.05000000e+00 -4.07938544e-04 
 1.06000000e+00  1.06000000e+00 -4.10048130e-04 
 1.07000000e+00  1.07000000e+00 -4.12159964e-04 
 1.08000000e+00  1.08000000e+00 -4.14274136e-04 
 1.09000000e+00  1.09000000e+00 -4.16390744e-04 
 1.10000000e+00  1.10000000e+00 -4.18509889e-04 
 1.11000000e+00  1.11000000e+00 -4.20631678e-04 
 1.12000000e+00  1.12000000e+00 -4.22756224e-04 
 1.13000000e+00  1.13000000e+00 -4.24883645e-04 
 1.14000000e+00  1.14000000e+00 -4.27014065e-04 
 1.15000000e+00  1.15000000e+00 -4.29147614e-04 
 1.16000000e+00  1.16000000e+00 -4.31284426e-04 
 1.17000000e+00  1.17000000e+00 -4.33424645e-04 
 1.18000000e+00  1.18000000e+00 -4.35568418e-04 
 1.19000000e+00  1.19000000e+00 -4.37715900e-04 
 1.20000000e+00  1.20000000e+00 -4.39867252e-04 
 0.00000000e+00  0.00000000e+00  1.24829989e-09 
 1.00000000e-02  1.00000000e-02 -3.43323557e-05 
 2.00000000e-02  2.00000000e-02 -6.72836552e-05 
 3.00000000e-02  3.00000000e-02 -9.88805169e-05 
 4.00000000e-02  4.00000000e-02 -1.29150609e-04 
 5.00000000e-02  5.00000000e-02 -1.58120637e-04 
 6.00000000e-02  6.00000000e-02 -1.85815834e-04 
 7.00000000e-02  7.00000000e-02 -2.12259573e-04 
 8.00000000e-02  8.00000000e-02 -2.37473055e-04 
 9.00000000e-02  9.00000000e-02 -2.61475038e-04 
 1.00000000e-01  1.00000000e-01 -2.84281599e-04 
 1.10000000e-01  1.10000000e-01 -3.05905961e-04 
 1.20000000e-01  1.20000000e-01 -3.26358407e-04 
 1.30000000e-01  1.30000000e-01 -3.45646374e-04 
 1.40000000e-01  1.40000000e-01 -3.63774836e-04 
 1.50000000e-01  1.50000000e-01 -3.80747128e-04 
 1.60000000e-01  1.60000000e-01 -3.96566405e-04 
 1.70000000e-01  1.70000000e-01 -4.11237878e-04 
 1.80000000e-01  1.80000000e-01 -4.24771879e-04 
 1.90000000e-01  1.90000000e-01 -4.37187495e-04 
 2.00000000e-01  2.00000000e-01 -4.48516209e-04 
 2.10000000e-01  2.10000000e-01 -4.58804590e-04 
 2.20000000e-01  2.20000000e-01 -4.68115084e-04 
 2.30000000e-01  2.30000000e-01 -4.76524319e-04 
 2.40000000e-01  2.40000000e-01 -4.84119160e-04 
 2.50000000e-01  2.50000000e-01 -4.90991431e-04 
 2.60000000e-01  2.60000000e-01 -4.97232571e-04 
 2.70000000e-01  2.70000000e-01 -5.02929246e-04 
 2.80000000e-01  2.80000000e-01 -5.08160421e-04 
 2.90000000e-01  2.90000000e-01 -5.12995892e-04 
 3.00000000e-01  3.00000000e-01 -5.17495988e-04 
 3.10000000e-01  3.10000000e-01 -5.21712039e-04 
 3.20000000e-01  3.20000000e-01 -5.25687262e-04 
 3.30000000e-01  3.30000000e-01 -5.29457818e-04 
 3.40000000e-01  3.40000000e-01 -5.33053867e-04 
 3.50000000e-01  3.50000000e-01 -5.36500547e-04 
 3.60000000e-01  3.60000000e-01 -5.39818830e-04 
 3.70000000e-01  3.70000000e-01 -5.43026251e-04 
 3.80000000e-01  3.80000000e-01 -5.46137516e-04 
 3.90000000e-01  3.90000000e-01 -5.49165003e-04 
 4.00000000e-01  4.00000000e-01 -5.52119176e-04 
 4.10000000e-01  4.10000000e-01 -5.55008914e-04 
 4.20000000e-01  4.20000000e-01 -5.57841785e-04 
 4.30000000e-01  4.30000000e-01 -5.60624271e-04 
 4.40000000e-01  4.40000000e-01 -5.63361943e-04 
 4.50000000e-01  4.50000000e-01 -5.66059614e-04 
 4.60000000e-01  4.60000000e-01 -5.68721457e-04 
 4.70000000e-01  4.70000000e-01 -5.71351103e-04 
 4.80000000e-01  4.80000000e-01 -5.73951727e-04 
 4.90000000e-01  4.90000000e-01 -5.76526114e-04 
 5.00000000e-01  5.00000000e-01 -5.79076718e-04 
 5.10000000e-01  5.10000000e-01 -5.81605703e-04 
 5.20000000e-01  5.20000000e-01 -5.84114989e-04 
